region,date,confirmed,death,recovered
SaintBarthelemyFrance,2020-02-25,0,0,0
SaintBarthelemyFrance,2020-02-26,0,0,0
SaintBarthelemyFrance,2020-02-27,0,0,0
SaintBarthelemyFrance,2020-02-28,0,0,0
SaintBarthelemyFrance,2020-02-29,0,0,0
SaintBarthelemyFrance,2020-03-01,0,0,0
SaintBarthelemyFrance,2020-03-02,0,0,0
SaintBarthelemyFrance,2020-03-03,0,0,0
SaintBarthelemyFrance,2020-03-04,3,0,0
SaintBarthelemyFrance,2020-03-05,3,0,0
SaintBarthelemyFrance,2020-03-06,3,0,0
SaintBarthelemyFrance,2020-03-07,3,0,0
SaintBarthelemyFrance,2020-03-08,3,0,0
SaintBarthelemyFrance,2020-03-09,1,0,0
SaintBarthelemyFrance,2020-03-10,1,0,0
SaintBarthelemyFrance,2020-03-11,1,0,0
SaintBarthelemyFrance,2020-03-12,1,0,0
SaintBarthelemyFrance,2020-03-13,1,0,0
SaintBarthelemyFrance,2020-03-14,1,0,0
SaintBarthelemyFrance,2020-03-15,1,0,0
SaintBarthelemyFrance,2020-03-16,3,0,0
SaintBarthelemyFrance,2020-03-17,3,0,0
SaintBarthelemyFrance,2020-03-18,3,0,0
SaintBarthelemyFrance,2020-03-19,3,0,0
SaintBarthelemyFrance,2020-03-20,3,0,0
SaintBarthelemyFrance,2020-03-21,3,0,0
SaintBarthelemyFrance,2020-03-22,3,0,0
SaintBarthelemyFrance,2020-03-23,3,0,0
SaintBarthelemyFrance,2020-03-24,3,0,0
SaintBarthelemyFrance,2020-03-25,3,0,0
SaintBarthelemyFrance,2020-03-26,3,0,0
SaintBarthelemyFrance,2020-03-27,5,0,0
SaintBarthelemyFrance,2020-03-28,5,0,0
SaintBarthelemyFrance,2020-03-29,5,0,0
StMartinFrance,2020-01-22,0,0,0
StMartinFrance,2020-01-23,0,0,0
StMartinFrance,2020-01-24,0,0,0
StMartinFrance,2020-01-25,0,0,0
StMartinFrance,2020-01-26,0,0,0
StMartinFrance,2020-01-27,0,0,0
StMartinFrance,2020-01-28,0,0,0
StMartinFrance,2020-01-29,0,0,0
StMartinFrance,2020-01-30,0,0,0
StMartinFrance,2020-01-31,0,0,0
StMartinFrance,2020-02-01,0,0,0
StMartinFrance,2020-02-02,0,0,0
StMartinFrance,2020-02-03,0,0,0
StMartinFrance,2020-02-04,0,0,0
StMartinFrance,2020-02-05,0,0,0
StMartinFrance,2020-02-06,0,0,0
StMartinFrance,2020-02-07,0,0,0
StMartinFrance,2020-02-08,0,0,0
StMartinFrance,2020-02-09,0,0,0
StMartinFrance,2020-02-10,0,0,0
StMartinFrance,2020-02-11,0,0,0
StMartinFrance,2020-02-12,0,0,0
StMartinFrance,2020-02-13,0,0,0
StMartinFrance,2020-02-14,0,0,0
StMartinFrance,2020-02-15,0,0,0
StMartinFrance,2020-02-16,0,0,0
StMartinFrance,2020-02-17,0,0,0
StMartinFrance,2020-02-18,0,0,0
StMartinFrance,2020-02-19,0,0,0
StMartinFrance,2020-02-20,0,0,0
StMartinFrance,2020-02-21,0,0,0
StMartinFrance,2020-02-22,0,0,0
StMartinFrance,2020-02-23,0,0,0
StMartinFrance,2020-02-24,0,0,0
StMartinFrance,2020-02-25,0,0,0
StMartinFrance,2020-02-26,0,0,0
StMartinFrance,2020-02-27,0,0,0
StMartinFrance,2020-02-28,0,0,0
StMartinFrance,2020-02-29,0,0,0
StMartinFrance,2020-03-01,0,0,0
StMartinFrance,2020-03-02,0,0,0
StMartinFrance,2020-03-03,0,0,0
StMartinFrance,2020-03-04,0,0,0
StMartinFrance,2020-03-05,0,0,0
StMartinFrance,2020-03-06,0,0,0
StMartinFrance,2020-03-07,0,0,0
StMartinFrance,2020-03-08,0,0,0
StMartinFrance,2020-03-09,2,0,0
StMartinFrance,2020-03-10,2,0,0
StMartinFrance,2020-03-11,2,0,0
StMartinFrance,2020-03-12,2,0,0
StMartinFrance,2020-03-13,2,0,0
StMartinFrance,2020-03-14,2,0,0
StMartinFrance,2020-03-15,2,0,0
StMartinFrance,2020-03-16,2,0,0
StMartinFrance,2020-03-17,2,0,0
StMartinFrance,2020-03-18,3,0,0
StMartinFrance,2020-03-19,4,0,0
StMartinFrance,2020-03-20,4,0,0
StMartinFrance,2020-03-21,4,0,0
StMartinFrance,2020-03-22,5,0,0
StMartinFrance,2020-03-23,8,0,0
StMartinFrance,2020-03-24,8,0,0
StMartinFrance,2020-03-25,11,0,0
StMartinFrance,2020-03-26,11,0,0
StMartinFrance,2020-03-27,11,0,0
StMartinFrance,2020-03-28,11,0,0
StMartinFrance,2020-03-29,11,0,0
MartiniqueFrance,2020-01-22,0,0,0
MartiniqueFrance,2020-01-23,0,0,0
MartiniqueFrance,2020-01-24,0,0,0
MartiniqueFrance,2020-01-25,0,0,0
MartiniqueFrance,2020-01-26,0,0,0
MartiniqueFrance,2020-01-27,0,0,0
MartiniqueFrance,2020-01-28,0,0,0
MartiniqueFrance,2020-01-29,0,0,0
MartiniqueFrance,2020-01-30,0,0,0
MartiniqueFrance,2020-01-31,0,0,0
MartiniqueFrance,2020-02-01,0,0,0
MartiniqueFrance,2020-02-02,0,0,0
MartiniqueFrance,2020-02-03,0,0,0
MartiniqueFrance,2020-02-04,0,0,0
MartiniqueFrance,2020-02-05,0,0,0
MartiniqueFrance,2020-02-06,0,0,0
MartiniqueFrance,2020-02-07,0,0,0
MartiniqueFrance,2020-02-08,0,0,0
MartiniqueFrance,2020-02-09,0,0,0
MartiniqueFrance,2020-02-10,0,0,0
MartiniqueFrance,2020-02-11,0,0,0
MartiniqueFrance,2020-02-12,0,0,0
MartiniqueFrance,2020-02-13,0,0,0
MartiniqueFrance,2020-02-14,0,0,0
MartiniqueFrance,2020-02-15,0,0,0
MartiniqueFrance,2020-02-16,0,0,0
MartiniqueFrance,2020-02-17,0,0,0
MartiniqueFrance,2020-02-18,0,0,0
MartiniqueFrance,2020-02-19,0,0,0
MartiniqueFrance,2020-02-20,0,0,0
MartiniqueFrance,2020-02-21,0,0,0
MartiniqueFrance,2020-02-22,0,0,0
MartiniqueFrance,2020-02-23,0,0,0
MartiniqueFrance,2020-02-24,0,0,0
MartiniqueFrance,2020-02-25,0,0,0
MartiniqueFrance,2020-02-26,0,0,0
MartiniqueFrance,2020-02-27,0,0,0
MartiniqueFrance,2020-02-28,0,0,0
MartiniqueFrance,2020-02-29,0,0,0
MartiniqueFrance,2020-03-01,0,0,0
MartiniqueFrance,2020-03-02,0,0,0
MartiniqueFrance,2020-03-03,0,0,0
MartiniqueFrance,2020-03-04,0,0,0
MartiniqueFrance,2020-03-05,0,0,0
MartiniqueFrance,2020-03-06,0,0,0
MartiniqueFrance,2020-03-07,2,0,0
MartiniqueFrance,2020-03-08,2,0,0
MartiniqueFrance,2020-03-09,2,0,0
MartiniqueFrance,2020-03-10,2,0,0
MartiniqueFrance,2020-03-11,3,0,0
MartiniqueFrance,2020-03-12,3,0,0
MartiniqueFrance,2020-03-13,3,0,0
MartiniqueFrance,2020-03-14,9,0,0
MartiniqueFrance,2020-03-15,9,0,0
MartiniqueFrance,2020-03-16,15,0,0
MartiniqueFrance,2020-03-17,16,0,0
MartiniqueFrance,2020-03-18,19,0,0
MartiniqueFrance,2020-03-19,23,0,0
MartiniqueFrance,2020-03-20,32,0,0
MartiniqueFrance,2020-03-21,32,0,0
MartiniqueFrance,2020-03-22,44,0,0
MartiniqueFrance,2020-03-23,53,0,0
MartiniqueFrance,2020-03-24,57,0,0
MartiniqueFrance,2020-03-25,66,0,0
MartiniqueFrance,2020-03-26,66,0,0
MartiniqueFrance,2020-03-27,81,0,0
MartiniqueFrance,2020-03-28,93,0,0
MartiniqueFrance,2020-03-29,93,0,0
France,2020-01-22,0,0,0
France,2020-01-23,0,0,0
France,2020-01-24,2,0,0
France,2020-01-25,3,0,0
France,2020-01-26,3,0,0
France,2020-01-27,3,0,0
France,2020-01-28,4,0,0
France,2020-01-29,5,0,0
France,2020-01-30,5,0,0
France,2020-01-31,5,0,0
France,2020-02-01,6,0,0
France,2020-02-02,6,0,0
France,2020-02-03,6,0,0
France,2020-02-04,6,0,0
France,2020-02-05,6,0,0
France,2020-02-06,6,0,0
France,2020-02-07,6,0,0
France,2020-02-08,11,0,0
France,2020-02-09,11,0,0
France,2020-02-10,11,0,0
France,2020-02-11,11,0,0
France,2020-02-12,11,0,0
France,2020-02-13,11,0,0
France,2020-02-14,11,0,0
France,2020-02-15,12,0,0
France,2020-02-16,12,0,0
France,2020-02-17,12,0,0
France,2020-02-18,12,0,0
France,2020-02-19,12,0,0
France,2020-02-20,12,0,0
France,2020-02-21,12,0,0
France,2020-02-22,12,0,0
France,2020-02-23,12,0,0
France,2020-02-24,12,0,0
France,2020-02-25,14,0,0
France,2020-02-26,18,0,0
France,2020-02-27,38,0,0
France,2020-02-28,57,0,0
France,2020-02-29,100,0,0
France,2020-03-01,130,0,0
France,2020-03-02,191,0,0
France,2020-03-03,204,0,0
France,2020-03-04,285,0,0
France,2020-03-05,377,0,0
France,2020-03-06,653,0,0
France,2020-03-07,949,0,0
France,2020-03-08,1126,0,0
France,2020-03-09,1209,0,0
France,2020-03-10,1784,0,0
France,2020-03-11,2281,0,0
France,2020-03-12,2281,0,0
France,2020-03-13,3661,0,0
France,2020-03-14,4469,0,0
France,2020-03-15,4499,0,0
France,2020-03-16,6633,0,0
France,2020-03-17,7652,0,0
France,2020-03-18,9043,0,0
France,2020-03-19,10871,0,0
France,2020-03-20,12612,0,0
France,2020-03-21,14282,0,0
France,2020-03-22,16018,0,0
France,2020-03-23,19856,0,0
France,2020-03-24,22304,0,0
France,2020-03-25,25233,0,0
France,2020-03-26,29155,0,0
France,2020-03-27,32964,0,0
France,2020-03-28,37575,0,0
France,2020-03-29,40174,0,0
Gabon,2020-01-22,0,0,0
Gabon,2020-01-23,0,0,0
Gabon,2020-01-24,0,0,0
Gabon,2020-01-25,0,0,0
Gabon,2020-01-26,0,0,0
Gabon,2020-01-27,0,0,0
Gabon,2020-01-28,0,0,0
Gabon,2020-01-29,0,0,0
Gabon,2020-01-30,0,0,0
Gabon,2020-01-31,0,0,0
Gabon,2020-02-01,0,0,0
Gabon,2020-02-02,0,0,0
Gabon,2020-02-03,0,0,0
Gabon,2020-02-04,0,0,0
Gabon,2020-02-05,0,0,0
Gabon,2020-02-06,0,0,0
Gabon,2020-02-07,0,0,0
Gabon,2020-02-08,0,0,0
Gabon,2020-02-09,0,0,0
Gabon,2020-02-10,0,0,0
Gabon,2020-02-11,0,0,0
Gabon,2020-02-12,0,0,0
Gabon,2020-02-13,0,0,0
Gabon,2020-02-14,0,0,0
Gabon,2020-02-15,0,0,0
Gabon,2020-02-16,0,0,0
Gabon,2020-02-17,0,0,0
Gabon,2020-02-18,0,0,0
Gabon,2020-02-19,0,0,0
Gabon,2020-02-20,0,0,0
Gabon,2020-02-21,0,0,0
Gabon,2020-02-22,0,0,0
Gabon,2020-02-23,0,0,0
Gabon,2020-02-24,0,0,0
Gabon,2020-02-25,0,0,0
Gabon,2020-02-26,0,0,0
Gabon,2020-02-27,0,0,0
Gabon,2020-02-28,0,0,0
Gabon,2020-02-29,0,0,0
Gabon,2020-03-01,0,0,0
Gabon,2020-03-02,0,0,0
Gabon,2020-03-03,0,0,0
Gabon,2020-03-04,0,0,0
Gabon,2020-03-05,0,0,0
Gabon,2020-03-06,0,0,0
Gabon,2020-03-07,0,0,0
Gabon,2020-03-08,0,0,0
Gabon,2020-03-09,0,0,0
Gabon,2020-03-10,0,0,0
Gabon,2020-03-11,0,0,0
Gabon,2020-03-12,0,0,0
Gabon,2020-03-13,0,0,0
Gabon,2020-03-14,1,0,0
Gabon,2020-03-15,1,0,0
Gabon,2020-03-16,1,0,0
Gabon,2020-03-17,1,0,0
Gabon,2020-03-18,1,0,0
Gabon,2020-03-19,1,0,0
Gabon,2020-03-20,3,0,0
Gabon,2020-03-21,4,0,0
Gabon,2020-03-22,5,0,0
Gabon,2020-03-23,5,0,0
Gabon,2020-03-24,6,0,0
Gabon,2020-03-25,6,0,0
Gabon,2020-03-26,7,0,0
Gabon,2020-03-27,7,0,0
Gabon,2020-03-28,7,0,0
Gabon,2020-03-29,7,0,0
Gambia,2020-01-22,0,0,0
Gambia,2020-01-23,0,0,0
Gambia,2020-01-24,0,0,0
Gambia,2020-01-25,0,0,0
Gambia,2020-01-26,0,0,0
Gambia,2020-01-27,0,0,0
Gambia,2020-01-28,0,0,0
Gambia,2020-01-29,0,0,0
Gambia,2020-01-30,0,0,0
Gambia,2020-01-31,0,0,0
Gambia,2020-02-01,0,0,0
Gambia,2020-02-02,0,0,0
Gambia,2020-02-03,0,0,0
Gambia,2020-02-04,0,0,0
Gambia,2020-02-05,0,0,0
Gambia,2020-02-06,0,0,0
Gambia,2020-02-07,0,0,0
Gambia,2020-02-08,0,0,0
Gambia,2020-02-09,0,0,0
Gambia,2020-02-10,0,0,0
Gambia,2020-02-11,0,0,0
Gambia,2020-02-12,0,0,0
Gambia,2020-02-13,0,0,0
Gambia,2020-02-14,0,0,0
Gambia,2020-02-15,0,0,0
Gambia,2020-02-16,0,0,0
Gambia,2020-02-17,0,0,0
Gambia,2020-02-18,0,0,0
Gambia,2020-02-19,0,0,0
Gambia,2020-02-20,0,0,0
Gambia,2020-02-21,0,0,0
Gambia,2020-02-22,0,0,0
Gambia,2020-02-23,0,0,0
Gambia,2020-02-24,0,0,0
Gambia,2020-02-25,0,0,0
Gambia,2020-02-26,0,0,0
Gambia,2020-02-27,0,0,0
Gambia,2020-02-28,0,0,0
Gambia,2020-02-29,0,0,0
Gambia,2020-03-01,0,0,0
Gambia,2020-03-02,0,0,0
Gambia,2020-03-03,0,0,0
Gambia,2020-03-04,0,0,0
Gambia,2020-03-05,0,0,0
Gambia,2020-03-06,0,0,0
Gambia,2020-03-07,0,0,0
Gambia,2020-03-08,0,0,0
Gambia,2020-03-09,0,0,0
Gambia,2020-03-10,0,0,0
Gambia,2020-03-11,0,0,0
Gambia,2020-03-12,0,0,0
Gambia,2020-03-13,0,0,0
Gambia,2020-03-14,0,0,0
Gambia,2020-03-15,0,0,0
Gambia,2020-03-16,0,0,0
Gambia,2020-03-17,1,0,0
Gambia,2020-03-18,1,0,0
Gambia,2020-03-19,1,0,0
Gambia,2020-03-20,1,0,0
Gambia,2020-03-21,1,0,0
Gambia,2020-03-22,1,0,0
Gambia,2020-03-23,2,0,0
Gambia,2020-03-24,3,0,0
Gambia,2020-03-25,3,0,0
Gambia,2020-03-26,3,0,0
Gambia,2020-03-27,3,0,0
Gambia,2020-03-28,3,0,0
Gambia,2020-03-29,4,0,0
Georgia,2020-01-22,0,0,0
Georgia,2020-01-23,0,0,0
Georgia,2020-01-24,0,0,0
Georgia,2020-01-25,0,0,0
Georgia,2020-01-26,0,0,0
Georgia,2020-01-27,0,0,0
Georgia,2020-01-28,0,0,0
Georgia,2020-01-29,0,0,0
Georgia,2020-01-30,0,0,0
Georgia,2020-01-31,0,0,0
Georgia,2020-02-01,0,0,0
Georgia,2020-02-02,0,0,0
Georgia,2020-02-03,0,0,0
Georgia,2020-02-04,0,0,0
Georgia,2020-02-05,0,0,0
Georgia,2020-02-06,0,0,0
Georgia,2020-02-07,0,0,0
Georgia,2020-02-08,0,0,0
Georgia,2020-02-09,0,0,0
Georgia,2020-02-10,0,0,0
Georgia,2020-02-11,0,0,0
Georgia,2020-02-12,0,0,0
Georgia,2020-02-13,0,0,0
Georgia,2020-02-14,0,0,0
Georgia,2020-02-15,0,0,0
Georgia,2020-02-16,0,0,0
Georgia,2020-02-17,0,0,0
Georgia,2020-02-18,0,0,0
Georgia,2020-02-19,0,0,0
Georgia,2020-02-20,0,0,0
Georgia,2020-02-21,0,0,0
Georgia,2020-02-22,0,0,0
Georgia,2020-02-23,0,0,0
Georgia,2020-02-24,0,0,0
Georgia,2020-02-25,0,0,0
Georgia,2020-02-26,1,0,0
Georgia,2020-02-27,1,0,0
Georgia,2020-02-28,1,0,0
Georgia,2020-02-29,1,0,0
Georgia,2020-03-01,3,0,0
Georgia,2020-03-02,3,0,0
Georgia,2020-03-03,3,0,0
Georgia,2020-03-04,3,0,0
Georgia,2020-03-05,4,0,0
Georgia,2020-03-06,4,0,0
Georgia,2020-03-07,4,0,0
Georgia,2020-03-08,13,0,0
Georgia,2020-03-09,15,0,0
Georgia,2020-03-10,15,0,0
Georgia,2020-03-11,24,0,0
Georgia,2020-03-12,24,0,0
Georgia,2020-03-13,25,0,0
Georgia,2020-03-14,30,0,0
Georgia,2020-03-15,33,0,0
Georgia,2020-03-16,33,0,0
Georgia,2020-03-17,34,0,0
Georgia,2020-03-18,38,0,0
Georgia,2020-03-19,40,0,0
Georgia,2020-03-20,43,0,0
Georgia,2020-03-21,49,0,0
Georgia,2020-03-22,54,0,0
Georgia,2020-03-23,61,0,0
Georgia,2020-03-24,70,0,0
Georgia,2020-03-25,75,0,0
Georgia,2020-03-26,79,0,0
Georgia,2020-03-27,83,0,0
Georgia,2020-03-28,90,0,0
Georgia,2020-03-29,91,0,0
Germany,2020-01-22,0,0,0
Germany,2020-01-23,0,0,0
Germany,2020-01-24,0,0,0
Germany,2020-01-25,0,0,0
Germany,2020-01-26,0,0,0
Germany,2020-01-27,1,0,0
Germany,2020-01-28,4,0,0
Germany,2020-01-29,4,0,0
Germany,2020-01-30,4,0,0
Germany,2020-01-31,5,0,0
Germany,2020-02-01,8,0,0
Germany,2020-02-02,10,0,0
Germany,2020-02-03,12,0,0
Germany,2020-02-04,12,0,0
Germany,2020-02-05,12,0,0
Germany,2020-02-06,12,0,0
Germany,2020-02-07,13,0,0
Germany,2020-02-08,13,0,0
Germany,2020-02-09,14,0,0
Germany,2020-02-10,14,0,0
Germany,2020-02-11,16,0,0
Germany,2020-02-12,16,0,0
Germany,2020-02-13,16,0,0
Germany,2020-02-14,16,0,0
Germany,2020-02-15,16,0,0
Germany,2020-02-16,16,0,0
Germany,2020-02-17,16,0,0
Germany,2020-02-18,16,0,0
Germany,2020-02-19,16,0,0
Germany,2020-02-20,16,0,0
Germany,2020-02-21,16,0,0
Germany,2020-02-22,16,0,0
Germany,2020-02-23,16,0,0
Germany,2020-02-24,16,0,0
Germany,2020-02-25,17,0,0
Germany,2020-02-26,27,0,0
Germany,2020-02-27,46,0,0
Germany,2020-02-28,48,0,0
Germany,2020-02-29,79,0,0
Germany,2020-03-01,130,0,0
Germany,2020-03-02,159,0,0
Germany,2020-03-03,196,0,0
Germany,2020-03-04,262,0,0
Germany,2020-03-05,482,0,0
Germany,2020-03-06,670,0,0
Germany,2020-03-07,799,0,0
Germany,2020-03-08,1040,0,0
Germany,2020-03-09,1176,0,0
Germany,2020-03-10,1457,0,0
Germany,2020-03-11,1908,0,0
Germany,2020-03-12,2078,0,0
Germany,2020-03-13,3675,0,0
Germany,2020-03-14,4585,0,0
Germany,2020-03-15,5795,0,0
Germany,2020-03-16,7272,0,0
Germany,2020-03-17,9257,0,0
Germany,2020-03-18,12327,0,0
Germany,2020-03-19,15320,0,0
Germany,2020-03-20,19848,0,0
Germany,2020-03-21,22213,0,0
Germany,2020-03-22,24873,0,0
Germany,2020-03-23,29056,0,0
Germany,2020-03-24,32986,0,0
Germany,2020-03-25,37323,0,0
Germany,2020-03-26,43938,0,0
Germany,2020-03-27,50871,0,0
Germany,2020-03-28,57695,0,0
Germany,2020-03-29,62095,0,0
Ghana,2020-01-22,0,0,0
Ghana,2020-01-23,0,0,0
Ghana,2020-01-24,0,0,0
Ghana,2020-01-25,0,0,0
Ghana,2020-01-26,0,0,0
Ghana,2020-01-27,0,0,0
Ghana,2020-01-28,0,0,0
Ghana,2020-01-29,0,0,0
Ghana,2020-01-30,0,0,0
Ghana,2020-01-31,0,0,0
Ghana,2020-02-01,0,0,0
Ghana,2020-02-02,0,0,0
Ghana,2020-02-03,0,0,0
Ghana,2020-02-04,0,0,0
Ghana,2020-02-05,0,0,0
Ghana,2020-02-06,0,0,0
Ghana,2020-02-07,0,0,0
Ghana,2020-02-08,0,0,0
Ghana,2020-02-09,0,0,0
Ghana,2020-02-10,0,0,0
Ghana,2020-02-11,0,0,0
Ghana,2020-02-12,0,0,0
Ghana,2020-02-13,0,0,0
Ghana,2020-02-14,0,0,0
Ghana,2020-02-15,0,0,0
Ghana,2020-02-16,0,0,0
Ghana,2020-02-17,0,0,0
Ghana,2020-02-18,0,0,0
Ghana,2020-02-19,0,0,0
Ghana,2020-02-20,0,0,0
Ghana,2020-02-21,0,0,0
Ghana,2020-02-22,0,0,0
Ghana,2020-02-23,0,0,0
Ghana,2020-02-24,0,0,0
Ghana,2020-02-25,0,0,0
Ghana,2020-02-26,0,0,0
Ghana,2020-02-27,0,0,0
Ghana,2020-02-28,0,0,0
Ghana,2020-02-29,0,0,0
Ghana,2020-03-01,0,0,0
Ghana,2020-03-02,0,0,0
Ghana,2020-03-03,0,0,0
Ghana,2020-03-04,0,0,0
Ghana,2020-03-05,0,0,0
Ghana,2020-03-06,0,0,0
Ghana,2020-03-07,0,0,0
Ghana,2020-03-08,0,0,0
Ghana,2020-03-09,0,0,0
Ghana,2020-03-10,0,0,0
Ghana,2020-03-11,0,0,0
Ghana,2020-03-12,0,0,0
Ghana,2020-03-13,0,0,0
Ghana,2020-03-14,3,0,0
Ghana,2020-03-15,6,0,0
Ghana,2020-03-16,6,0,0
Ghana,2020-03-17,7,0,0
Ghana,2020-03-18,7,0,0
Ghana,2020-03-19,11,0,0
Ghana,2020-03-20,16,0,0
Ghana,2020-03-21,19,0,0
Ghana,2020-03-22,23,0,0
Ghana,2020-03-23,27,0,0
Ghana,2020-03-24,53,0,0
Ghana,2020-03-25,93,0,0
Ghana,2020-03-26,132,0,0
Ghana,2020-03-27,137,0,0
Ghana,2020-03-28,141,0,0
Ghana,2020-03-29,152,0,0
Greece,2020-01-22,0,0,0
Greece,2020-01-23,0,0,0
Greece,2020-01-24,0,0,0
Greece,2020-01-25,0,0,0
Greece,2020-01-26,0,0,0
Greece,2020-01-27,0,0,0
Greece,2020-01-28,0,0,0
Greece,2020-01-29,0,0,0
Greece,2020-01-30,0,0,0
Greece,2020-01-31,0,0,0
Greece,2020-02-01,0,0,0
Greece,2020-02-02,0,0,0
Greece,2020-02-03,0,0,0
Greece,2020-02-04,0,0,0
Greece,2020-02-05,0,0,0
Greece,2020-02-06,0,0,0
Greece,2020-02-07,0,0,0
Greece,2020-02-08,0,0,0
Greece,2020-02-09,0,0,0
Greece,2020-02-10,0,0,0
Greece,2020-02-11,0,0,0
Greece,2020-02-12,0,0,0
Greece,2020-02-13,0,0,0
Greece,2020-02-14,0,0,0
Greece,2020-02-15,0,0,0
Greece,2020-02-16,0,0,0
Greece,2020-02-17,0,0,0
Greece,2020-02-18,0,0,0
Greece,2020-02-19,0,0,0
Greece,2020-02-20,0,0,0
Greece,2020-02-21,0,0,0
Greece,2020-02-22,0,0,0
Greece,2020-02-23,0,0,0
Greece,2020-02-24,0,0,0
Greece,2020-02-25,0,0,0
Greece,2020-02-26,1,0,0
Greece,2020-02-27,3,0,0
Greece,2020-02-28,4,0,0
Greece,2020-02-29,4,0,0
Greece,2020-03-01,7,0,0
Greece,2020-03-02,7,0,0
Greece,2020-03-03,7,0,0
Greece,2020-03-04,9,0,0
Greece,2020-03-05,31,0,0
Greece,2020-03-06,45,0,0
Greece,2020-03-07,46,0,0
Greece,2020-03-08,73,0,0
Greece,2020-03-09,73,0,0
Greece,2020-03-10,89,0,0
Greece,2020-03-11,99,0,0
Greece,2020-03-12,99,0,0
Greece,2020-03-13,190,0,0
Greece,2020-03-14,228,0,0
Greece,2020-03-15,331,0,0
Greece,2020-03-16,331,0,0
Greece,2020-03-17,387,0,0
Greece,2020-03-18,418,0,0
Greece,2020-03-19,418,0,0
Greece,2020-03-20,495,0,0
Greece,2020-03-21,530,0,0
Greece,2020-03-22,624,0,0
Greece,2020-03-23,695,0,0
Greece,2020-03-24,743,0,0
Greece,2020-03-25,821,0,0
Greece,2020-03-26,892,0,0
Greece,2020-03-27,966,0,0
Greece,2020-03-28,1061,0,0
Greece,2020-03-29,1156,0,0
Guatemala,2020-01-22,0,0,0
Guatemala,2020-01-23,0,0,0
Guatemala,2020-01-24,0,0,0
Guatemala,2020-01-25,0,0,0
Guatemala,2020-01-26,0,0,0
Guatemala,2020-01-27,0,0,0
Guatemala,2020-01-28,0,0,0
Guatemala,2020-01-29,0,0,0
Guatemala,2020-01-30,0,0,0
Guatemala,2020-01-31,0,0,0
Guatemala,2020-02-01,0,0,0
Guatemala,2020-02-02,0,0,0
Guatemala,2020-02-03,0,0,0
Guatemala,2020-02-04,0,0,0
Guatemala,2020-02-05,0,0,0
Guatemala,2020-02-06,0,0,0
Guatemala,2020-02-07,0,0,0
Guatemala,2020-02-08,0,0,0
Guatemala,2020-02-09,0,0,0
Guatemala,2020-02-10,0,0,0
Guatemala,2020-02-11,0,0,0
Guatemala,2020-02-12,0,0,0
Guatemala,2020-02-13,0,0,0
Guatemala,2020-02-14,0,0,0
Guatemala,2020-02-15,0,0,0
Guatemala,2020-02-16,0,0,0
Guatemala,2020-02-17,0,0,0
Guatemala,2020-02-18,0,0,0
Guatemala,2020-02-19,0,0,0
Guatemala,2020-02-20,0,0,0
Guatemala,2020-02-21,0,0,0
Guatemala,2020-02-22,0,0,0
Guatemala,2020-02-23,0,0,0
Guatemala,2020-02-24,0,0,0
Guatemala,2020-02-25,0,0,0
Guatemala,2020-02-26,0,0,0
Guatemala,2020-02-27,0,0,0
Guatemala,2020-02-28,0,0,0
Guatemala,2020-02-29,0,0,0
Guatemala,2020-03-01,0,0,0
Guatemala,2020-03-02,0,0,0
Guatemala,2020-03-03,0,0,0
Guatemala,2020-03-04,0,0,0
Guatemala,2020-03-05,0,0,0
Guatemala,2020-03-06,0,0,0
Guatemala,2020-03-07,0,0,0
Guatemala,2020-03-08,0,0,0
Guatemala,2020-03-09,0,0,0
Guatemala,2020-03-10,0,0,0
Guatemala,2020-03-11,0,0,0
Guatemala,2020-03-12,0,0,0
Guatemala,2020-03-13,0,0,0
Guatemala,2020-03-14,1,0,0
Guatemala,2020-03-15,1,0,0
Guatemala,2020-03-16,2,0,0
Guatemala,2020-03-17,6,0,0
Guatemala,2020-03-18,6,0,0
Guatemala,2020-03-19,9,0,0
Guatemala,2020-03-20,12,0,0
Guatemala,2020-03-21,17,0,0
Guatemala,2020-03-22,19,0,0
Guatemala,2020-03-23,20,0,0
Guatemala,2020-03-24,21,0,0
Guatemala,2020-03-25,24,0,0
Guatemala,2020-03-26,25,0,0
Guatemala,2020-03-27,28,0,0
Guatemala,2020-03-28,34,0,0
Guatemala,2020-03-29,34,0,0
Guinea,2020-01-22,0,0,0
Guinea,2020-01-23,0,0,0
Guinea,2020-01-24,0,0,0
Guinea,2020-01-25,0,0,0
Guinea,2020-01-26,0,0,0
Guinea,2020-01-27,0,0,0
Guinea,2020-01-28,0,0,0
Guinea,2020-01-29,0,0,0
Guinea,2020-01-30,0,0,0
Guinea,2020-01-31,0,0,0
Guinea,2020-02-01,0,0,0
Guinea,2020-02-02,0,0,0
Guinea,2020-02-03,0,0,0
Guinea,2020-02-04,0,0,0
Guinea,2020-02-05,0,0,0
Guinea,2020-02-06,0,0,0
Guinea,2020-02-07,0,0,0
Guinea,2020-02-08,0,0,0
Guinea,2020-02-09,0,0,0
Guinea,2020-02-10,0,0,0
Guinea,2020-02-11,0,0,0
Guinea,2020-02-12,0,0,0
Guinea,2020-02-13,0,0,0
Guinea,2020-02-14,0,0,0
Guinea,2020-02-15,0,0,0
Guinea,2020-02-16,0,0,0
Guinea,2020-02-17,0,0,0
Guinea,2020-02-18,0,0,0
Guinea,2020-02-19,0,0,0
Guinea,2020-02-20,0,0,0
